,Title,Code,Date,Price per m² (triệu/m²),Total Price (tỷ),Area (m²),Bedroom Number,Bathroom Number,Legal Status,Furniture,District
11037,"Bán đất, lô góc tại xóm Vang, Cổ Loa, Đông Anh, Hà Nội, giá 3.5 tỷ, diện tích 55m2, ôtô vào tận nơi",41786738.0,2025-12-01 00:00:00,63.64,3.5,55.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Đông Anh
11038,"Bán nhà Xuân La 36m2 đẹp, 6.5 tỷ gần Ngoại Giao Đoàn, Kosmo, Hồ Tây, LH 0934 439 ***",41781354.0,2025-04-01 00:00:00,180.56,6.5,36.0,3.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Tây Hồ
11039,"Nhà phồn vinh - kinh doanh đỉnh. Bán nhà 7T Sài Đồng, thang máy, gara, KD 47m2 - MT5m - 11,5 tỷ.",41931862.0,2025-06-01 00:00:00,244.68,11.5,47.0,3.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Long Biên
11040,"CHÍNH CHỦ CẦN TIỀN BÁN GẤP NHÀ PHỐ LÊ ĐỨC THỌ, S:52M CHỈ 9 TỶ, OTO ĐỖ CỬA, LÔ GÓC.",42023617.0,2025-10-01 00:00:00,173.08,9.0,52.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nam Từ Liêm
11041,"1.35 tỷ nhà 5 tầng - dòng tiền 6,5tr/tháng - Hai Bà Trưng - không quy hoạch - đóng thuế đầy đủ",42024288.0,2025-10-01 00:00:00,103.85,1.35,13.0,2.0,0.0,Hợp đồng mua bán,NAN,Hai Bà Trưng
11043,4.8 tỷ - 296 Minh Khai - 50m ra phố Minh Khai - nhà dân,41729173.0,2025-11-01 00:00:00,171.43,4.8,28.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Hai Bà Trưng
11044,"Bán CC The Wisteria, 8 tỷ, 142m2, 4PN, 3WC, Tây Bắc, Đông Nam",41869176.0,2024-12-20 00:00:00,56.34,8.0,142.0,4.0,3.0,Hợp đồng mua bán,NAN,Hoài Đức
11045,Hơn 20tr/m2 sở hữu ngay lô đất nền hàng hiệu nằm đối diện cổng chính ĐHQG HN tại Hoà Lạc,41480474.0,2025-08-01 00:00:00,22.0,2.64,120.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Thạch Thất
11046,"Bán nhà riêng 40m2 xây dựng 4 tầng cạnh chợ Giang Xá, TT Trạm Trôi, Hoài Đức LH 0986 732 ***",41963160.0,2025-11-01 00:00:00,88.75,3.55,40.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản,Hoài Đức
11047,Chính chủ bán căn 93m2 3n2vs view hồ siêu đẹp giá 5 tỷ,41998162.0,2025-06-01 00:00:00,53.76,5.0,93.0,3.0,2.0,NAN,NAN,Long Biên
11048,Bán nhà 4 tầng ngõ Hậu Khuông - Bạch Mai 40m2 ngõ nông gần phố giá 6.7 tỷ,41409192.0,2025-10-01 00:00:00,167.5,6.7,40.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Hai Bà Trưng
11049,Chính chủ bán căn hộ tập thể Thanh Xuân Bắc - 120m2 sử dụng. Sổ đỏ sẵn sàng giao dịch,41353137.0,2025-06-01 00:00:00,0.0,0.0,120.0,4.0,2.0,Sổ đỏ/ Sổ hồng,Không nội thất,Thanh Xuân
11050,"Tôi bán căn hộ 1ngủ tại Green Diamond 93 Láng Hạ, 52m2 tầng trung full nội thất view thoáng giá 5tỷ",40245206.0,2025-02-01 00:00:00,101.92,5.3,52.0,1.0,1.0,Sổ đỏ,Đầy đủ,Đống Đa
11051,"Chung cư 789 Xuân Đỉnh - gần Ngoại Giao Đoàn 70m2 2n2vs 5 tỷ, tầng trung, full nội thất",42022815.0,2025-10-01 00:00:00,71.43,5.0,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Bắc Từ Liêm
11052,"45m2 đất trung tâm thị trấn Kim Bài, ô tô quay đầu trước cửa, giá hơn 30 triệu/m2",41444380.0,2025-11-01 00:00:00,37.0,1.66,45.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Thanh Oai
11053,"Chuyển về quê công tác bán gấp nhà 4 tầng mặt phố Trần Đăng Ninh, Hà Đông. Nằm sát ủy ban quận",14839939.0,2025-11-01 00:00:00,212.5,8.5,40.0,5.0,3.0,NAN,Đẹp.,Hà Đông
11054,Bán suất ngoại giao biệt thự FLC Premier Parc Đại Mỗ 120m2 giá 23 tỷ,41672035.0,2025-10-01 00:00:00,191.67,23.0,120.0,5.0,5.0,Hợp đồng mua bán,NAN,Nam Từ Liêm
11055,Bán đất Thôn Mộc Minh quang mặt đường 415 sầm uất kinh doanh được luôn,41551276.0,2025-11-01 00:00:00,4.2,1.1,262.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Ba Vì
11056,"48m2 đất Phượng Đồng Phụng Châu, cạnh đại học Thể Thao, giá 2.1 tỷ",39964204.0,2025-11-01 00:00:00,45.42,2.18,48.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Chương Mỹ
11057,"CỰC HIẾM - NHÀ PHỐ KHƯƠNG THƯỢNG 30m2 - 5 TẦNG - NỘI THẤT ĐẸP - NGÕ NÔNG, GẦN PHỐ - GIÁ HƠN 5 TỶ",42027127.0,2025-11-01 00:00:00,183.33,5.5,30.0,4.0,0.0,Sổ đỏ/ Sổ hồng,Cơ bản,Đống Đa
11058,Bán nhà riêng tại đường Nghi Tàm - Tây Hồ,42026852.0,2025-11-01 00:00:00,138.1,29.0,210.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Tây Hồ
11059,Bán nhà 3 mặt thoáng siêu đẹp 60m2 ở tại An Thượng,42021934.0,2025-10-01 00:00:00,95.0,5.7,60.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Hoài Đức
11060,"Bán nhà 2 tầng mặt phố Hoàng Hoa Thám. 90m2. Giá 22,5 tỷ. Vị trí đắc địa, nói không với quy hoạch",41364526.0,2025-10-01 00:00:00,250.0,22.5,90.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản,Ba Đình
11061,NHÀ ĐẸP MỸ ĐÌNH ĐÓN TẾT - GẦN Ô TÔ - GẦN PHỐ GẦN CHỢ.,42027065.0,2025-11-01 00:00:00,0.0,6.6,30.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản,Nam Từ Liêm
11063,"Bán đất khu phân lô vị trí đẹp - dân trí cao - 300m ra trục chính ô tô tránh, giá đầu tư",41922264.0,2025-04-01 00:00:00,0.0,5.9,75.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Hoài Đức
11064,"Hàng hiếm Căn cuối cùng dự án The Wisteria 138m2, giá rẻ nhất dự án, thiết kế 3PN 3WC, 52tr/m2",40873629.0,2024-12-16 00:00:00,52.0,7.18,138.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản,Hoài Đức
11065,Thiện chí bán gấp 3PN 128m2 tại Park Hill nhà đã thay sàn và sửa mới giá 10t290,41352794.0,2025-11-01 00:00:00,80.39,10.29,128.0,3.0,2.0,NAN,Đầy đủ,Hai Bà Trưng
11066,"Giáp Hải - Gia Lâm, ô tô tránh - kinh doanh - mặt tiền 7m, 154m2",41871913.0,2025-12-01 00:00:00,0.0,16.0,154.0,0.0,0.0,Sổ đỏ/ Sổ hồng.,NAN,Gia Lâm
11067,"Đặt mua 3PN trục căn 02 và 07 - nhận quà tặng lớn nhất trừ vào HĐMB - 50tr đồng & giảm 2,5% giá bán",41659110.0,2025-10-01 00:00:00,0.0,0.0,106.0,3.0,2.0,Hợp đồng mua bán,NAN,Ba Đình
11068,Mặt phố lô góc Thái Hà vỉa hè 10m thuê 80 tr/th 60m2 6 tầng thang máy MT 6m 50 tỷ Đống Đa,41606136.0,2025-11-01 00:00:00,833.33,50.0,60.0,0.0,0.0,Sổ đỏ chính chủ,Nội thất,Đống Đa
11069,"TÔI CHÍNH CHỦ BÁN NHÀ DÂN XÂY, 35m2 GẦN ĐH CÔNG NGHIỆP, BẮC TỪ LIÊM",42026570.0,2025-10-01 00:00:00,0.0,5.3,35.0,3.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Bắc Từ Liêm
11070,"Cực hiếm nhà Trung Kính to Cầu Giấy ngõ ô tô tránh, rất gần phố, mặt tiền khủng, nội thất xịn xò",41963120.0,2025-11-01 00:00:00,286.76,19.5,68.0,6.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Cầu Giấy
11071,"Bán lô đất 148m2, MT 12m siêu vip vị trí đẹp KD gần Trịnh Văn Bô sẵn nhà 2 tầng cho thuê cafe 30tr",40367138.0,2025-06-01 00:00:00,0.0,0.0,148.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Nam Từ Liêm
11072,"Chỉ 68,5tr/m2 chính chủ gửi bán căn chung cư 101m2 nhận nhà ở luôn tầng cao đẹp tại Khai Sơn City",41662724.0,2025-07-01 00:00:00,68.5,6.92,101.0,3.0,2.0,Hợp đồng mua bán,Cơ bản,Long Biên
11073,"Bán nhà phố Khuất Duy Tiến 36m2 * 5 tầng, MT 4m - 6,5 tỷ gần đường đôi - tiện ích bạt ngàn",42023707.0,2025-10-01 00:00:00,180.56,6.5,36.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Thanh Xuân
11074,"Bán gấp nhà mặt phố đường Hoàng Công Chất, 22,9 tỷ VND, 106 m2",41583940.0,2024-12-26 00:00:00,216.04,22.9,106.0,6.0,4.0,Sổ đỏ/ Sổ hồng,NAN,Bắc Từ Liêm
11075,Bán gấp 1130m2 đất Chương Mỹ giá chỉ 3.2tr/m2,37117262.0,2025-10-01 00:00:00,3.5,3.96,1.13,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Chương Mỹ
11076,Chính chủ cần bán shophouse 188m2 tại khu đô thị Nam An Khánh. Giá cực kỳ hấp dẫn 3x tỷ,41445122.0,2025-04-01 00:00:00,0.0,0.0,188.0,0.0,0.0,NAN,NAN,Hoài Đức
11077,Chính chủ bán shophosue 219m2 Vinhomes Gardenia. LH 0968 891 ***,41106797.0,2025-02-01 00:00:00,328.77,72.0,219.0,5.0,5.0,Sổ đỏ/ Sổ hồng.,NAN,Nam Từ Liêm
11078,"Shop house mặt sảnh 32m2 - Sola Park - Giá 5,4 tỷ - ký HĐMB với CĐT - Sở hữu dài lâu",42022607.0,2025-10-01 00:00:00,0.0,0.0,32.0,0.0,0.0,Hợp đồng mua bán,NAN,Nam Từ Liêm
11079,"Chính chủ cần bán gấp trước tết căn nhà tại KĐT Việt Hưng 90 m2 , 3pn, 2 vs. Giá 3tỷ350",42029528.0,2025-11-01 00:00:00,37.22,3.35,90.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản,Long Biên
11080,Cần bán căn biệt thự đơn lập khu đô thị Việt Hưng. Quận Long Biên Hà Nội 230m. Mặt tiền 15m 48 tỷ,40437628.0,2025-12-01 00:00:00,208.7,48.0,230.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Long Biên
11081,"Bán đất giá sốc chỉ 3,8 tỷ tại Thượng Cát, 50,3m2, mặt tiền 4.2m",41385100.0,2025-04-01 00:00:00,76.54,3.85,50.3,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Bắc Từ Liêm
11082,Chính chủ cần bán gấp căn bt An Vượng Villa dt 180m2 mt 9m cạnh hồ 12ha giá 32 tỷ lh 0932 458 ***,39838946.0,2025-12-01 00:00:00,177.78,32.0,180.0,0.0,0.0,Sổ đỏ,NAN,Hà Đông
11083,"Bán lô đất dịch vụ Vạn Phúc NO6B ô 26 có DT 45,3m2. Vị trí đẹp, giá rẻ",39108201.0,2025-06-01 00:00:00,0.0,0.0,45.3,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Hà Đông
11084,"Hàng hiếm tại Phú Lương, 5,4 tỷ, 50m2, 4PN, 4WC, nhà riêng chính chủ",41997400.0,2025-06-01 00:00:00,108.0,5.4,50.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản,Hà Đông
11085,"Bán đất DT 45.9m2 gần chợ Nhị Khê - Thường Tín, Hà Nội",42022695.0,2025-10-01 00:00:00,67.97,3.12,45.9,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Thường Tín
11087,"Bán 55m tặng thêm nhà thang máy xây mới ở Hồng Tiến đường trải nhựa ô tô thông 7 chỗ, ô tô vào nhà",41999891.0,2025-07-01 00:00:00,272.73,15.0,55.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Long Biên
11088,VỊ TRÍ SIÊU ĐẸP - NGÕ RỘNG 3 Ô TÔ TRÁNH- NHÀ MỚI Ở NGAY,42026045.0,2025-10-01 00:00:00,222.86,7.8,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,NAN,Bắc Từ Liêm
11089,"Bán NR tại Ngô Gia Tự, 13,2 tỷ, 48m2, 6 tầng cực chất, pháp lý đầy đủ",42026128.0,2025-10-01 00:00:00,275.0,13.2,48.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Long Biên
11090,"Bán CH Rivera Park, diện tích 70m2 thiết kế 2N - 2W, full nội thất, giá 6,1 tỷ có thương lượng",42011362.0,2025-08-01 00:00:00,87.14,6.1,70.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Thanh Xuân
11091,"Bán nhà riêng sổ đỏ sát biệt thự Văn Khê, nhà mới 45m2 5 tầng ở ngay sát mặt phố ô tô đỗ cửa",41942873.0,2025-11-01 00:00:00,176.67,7.95,45.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Cơ bản,Hà Đông
11092,"Bán nhà phố Ngọc Thụy, 75 m2, 6 tầng, mặt tiền 5m, 17.5 tỷ",41465196.0,2025-11-01 00:00:00,233.33,17.5,75.0,6.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Long Biên
11093,"Vip: 2PN tầng trung - full đồ - 78,2m2 giá 4 tỷ miễn gốc miễn lãi 7/2025",41242343.0,2025-07-01 00:00:00,51.15,4.0,78.2,2.0,2.0,Hợp đồng mua bán,Đầy đủ,Gia Lâm
11095,Nhà phố 553 Giải Phóng - chào bán tòa nhà văn phòng 380m2 9 tầng 1 hầm - Nhà mới,40122327.0,2025-07-01 00:00:00,0.0,0.0,380.0,0.0,0.0,Sổ đỏ/ Sổ hồng,"Đầy đủ Hệ thống thang máy nhập khẩu Mitsubishi, hệ thống kính hộp chống nóng, chống uv thoáng máy, Hệ thống điều hoà tổng, âm trần Daikin, (theo yêu cầu sử dụng).",Hoàng Mai
11096,"Bán đất tại Yên Mỹ 6,31 tỷ diện tích 68,5 m2 đối diện hồ nước trong xanh hàng hiếm giá tốt",41834615.0,2025-07-01 00:00:00,92.12,6.31,68.5,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Thanh Trì
11097,"Dịch vụ Lai Xá Hoài Đức Hà Nội đường 4m vỉa hè 2,5m",41921063.0,2025-12-01 00:00:00,155.0,10.07,65.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Hoài Đức
11098,"Cần bán nhanh 82.6m full tc tại thắng trí, minh trí",42027746.0,2025-11-01 00:00:00,17.55,1.45,82.6,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Sóc Sơn
11099,"Cần bán nhà 6 tầng, phân lô vỉa hè, oto tránh Văn Quán Hà đông 40m2. 10.95 tỷ. 0983 669 ***",41850296.0,2025-03-01 00:00:00,273.75,10.95,40.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Hà Đông
11100,Bán gấp liền kề mặt Nguyễn Văn Lộc 108m2*6 tầng. Căn góc đẹp nhất phố kinh doanh 10/10 chỉ 45 tỷ,41911481.0,2025-04-01 00:00:00,416.67,45.0,108.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Hà Đông
11101,Chuyển xuống liền kề nên tôi cần bán căn Studio 36.5m thông thủy nội thất xin như ảnh LH 0986 784 ***,39414293.0,2025-12-01 00:00:00,0.0,1.8,36.5,1.0,1.0,Sổ đỏ.,"Căn hộ được thiết kế và làm nội thất cao cấp, ốp gỗ full tường.",Gia Lâm
11102,"Bán nhà 4 tầng diện tích 63m2 mặt tiền 11.5m khu phố Nghi Tàm, Tây Hồ, Hà Nội: 0981 222 ***",40756452.0,2025-09-01 00:00:00,138.1,8.7,63.0,4.0,4.0,Sổ đỏ/ Sổ hồng.,NAN,Tây Hồ
11103,"Cần bán gấp ! đất Tân Tây Đô 59,20m2*MT5m, sổ vuông A4 ,vị trí đắc địa, ngõ thông bàn cờ ô tô tránh",41962950.0,2025-11-01 00:00:00,155.0,9.18,59.2,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Đan Phượng
11104,"Bán căn hộ tập thể tầng 2 - A1 - 8/3 - 54m2 - 2,15 tỷ - ô tô đầu ngõ",42021972.0,2025-10-01 00:00:00,0.0,2.15,54.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Hai Bà Trưng
11105,Tôi bán nhà Lò Đúc - Lương Yên 20m ra phố trước nhà gần rộng gần 3m 47m2 4T SĐCC 5.79 TỶ,41673594.0,2025-03-01 00:00:00,123.19,5.79,47.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản,Hai Bà Trưng
11106,"Mở bán quỹ thưởng Vinhomes Cổ Loa, số lượng giới hạn, thanh toán 30% miễn lãi 70% đến 36 tháng",41402667.0,2025-04-01 00:00:00,230.46,14.98,65.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Không nội thất,Đông Anh
11107,"Bán gấp căn hộ 2 ngủ Park Hill giá tốt, liên hệ: 0913 406 ***",42027668.0,2025-11-01 00:00:00,84.81,6.7,79.0,2.0,2.0,NAN,Đầy đủ,Hai Bà Trưng
11108,"Bán nhà phân lô Đền Lừ gara ô, thang máy tặng nội thất tiền tỷ, 55m2 x 6 tầng MT 4,3m chỉ hơn 15 tỷ",41185375.0,2025-10-01 00:00:00,278.18,15.3,55.0,0.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Hoàng Mai
11109,"Chính chủ bán hộ 4Pn 166m2 giá tốt nhất thị trường. Tầng thấp, căn góc, đồ cơ bản, full nội thất",41717503.0,2025-11-01 00:00:00,51.2,8.5,166.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Thanh Xuân
11110,Update: Quỹ căn hộ 6th Element 2 phòng ngủ - vị trí đẹp - giá hợp lý - LH 0934 339 ***,40373896.0,2025-12-01 00:00:00,0.0,0.0,82.6,2.0,2.0,Sổ đỏ/ Sổ hồng,"Đầy đủ: Sofa, bàn trà, bàn ăn, giường, tủ, TV, tủ lạnh, điều hoà âm trần, thiết bị bếp, WC nhập khẩu.",Tây Hồ
11111,Chính chủ bán căn 3PN - Full NT - Giá tốt - Sẵn sổ - có Slot ôtô tòa 29T1 dự án N05! LH: 0961 846 ***,38885796.0,2025-11-01 00:00:00,69.08,10.5,152.0,3.0,3.0,Sẵn sổ,Full NT.,Cầu Giấy
11112,Bán căn hộ mini nguyễn trãi- cự lộc 2pn,42024015.0,2025-10-01 00:00:00,0.0,0.0,52.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Thanh Xuân
11113,"Bán đất chính chủ 60m2 full. Mai Đình, Sóc Sơn, Hà Nội",41908361.0,2025-02-01 00:00:00,36.67,2.2,60.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Sóc Sơn
11114,Chính chủ bán căn 3PN - full NT xịn xò - giá tốt toà Diamond Flower - Lê Văn Lương! LH: 0961 846 ***,39139854.0,2025-07-01 00:00:00,73.17,12.0,164.0,3.0,3.0,Hợp đồng mua bán,NAN,Thanh Xuân
11115,Chính chủ bán đất đẹp tại chợ Chương Dương,41963290.0,2025-10-01 00:00:00,34.57,1.4,40.5,0.0,0.0,NAN,NAN,Thường Tín
11116,"Bán mặt phố Việt Hưng, Long Biên 100m2 mặt tiền 6m 5 tầng thang máy 32.5 tỷ",41292861.0,2025-11-01 00:00:00,325.0,32.5,100.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Long Biên
11117,8 Tỷ nhà Bồ Đề mặt ngõ KINH DOANH Oto 50m2 x 4T thông tứ tung,37434458.0,2025-04-01 00:00:00,160.0,8.0,50.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Long Biên
11118,Cần bán căn biệt thự An Vượng. Mới hoàn thiện. DT 180m2 hướng Tây Bắc. LH 0983 983 ***,41723252.0,2025-10-01 00:00:00,183.33,33.0,180.0,5.0,5.0,Sổ đỏ/ Sổ hồng,NAN,Hà Đông
11119,"Bán gấp nhà Nam Từ Liêm, Phú Mỹ, Lê Đức Thọ, DT 45m2, MT 3.6m, nhỉnh 8 tỷ TL, liên hệ 0986 619 ***",41519479.0,2025-11-01 00:00:00,188.89,8.5,45.0,5.0,0.0,NAN,NAN,Nam Từ Liêm
11120,Nhận booking Căn hộ tại The Charm An Hưng - diện tích từ 54m2-91m2. Tầm giá khoảng 70-80tr/m2,42028531.0,2025-11-01 00:00:00,75.0,5.4,72.0,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Hà Đông
11121,"Bán căn hộ cao cấp Lancaster, 20 Núi Trúc, 143m2 03 ngủ view hồ, ban công Đông Nam. LH 0945 894 ***",34650183.0,2025-10-01 00:00:00,0.0,0.0,143.0,3.0,2.0,Sổ đỏ/ Sổ hồng,NAN,Ba Đình
11122,Sở hữu siêu phẩm 300m2/ 4 PN. Ôm trọn mặt Hồ Tây đẹp nhất tại D'.Le Roi Soleil - 59 Xuân Diệu,39327666.0,2025-11-01 00:00:00,0.0,0.0,300.0,4.0,0.0,NAN,NAN,Tây Hồ
11123,"Đất Giáp Hải - Đa Tốn, ngõ thông, ô tô tránh, ở sướng, gần Vin và Ecopark, đầu tư thì quá ok",41959016.0,2025-10-01 00:00:00,97.5,11.7,120.0,0.0,0.0,Sổ đỏ/ Sổ hồng.,NAN,Gia Lâm
11124,"BÁN NHÀ MẶT NGÕ XUÂN THỦY 43M*4T ,NGÕ THÔNG ,100M RA PHỐ, FULL NỘI THẤT ,Ở NGAY, CHỈ 11,8 TỶ",42030710.0,2025-11-01 00:00:00,276.74,11.9,43.0,4.0,3.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Cầu Giấy
11125,"Chuyển nhượng biệt thự song lập HUD Mê Linh, vị trí 2 mặt đường, cạnh công viên, hỗ trợ ngân hàng",39869119.0,2025-10-01 00:00:00,58.0,17.4,300.0,0.0,0.0,NAN,NAN,Mê Linh
11126,"Căn hộ CC Richland Southern, bán 5,85 tỷ, 90m2, 2PN, 2WC, uy tín hàng hiếm tại Cầu Giấy, Hà Nội",42025728.0,2025-10-01 00:00:00,65.0,5.85,90.0,2.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Cầu Giấy
11127,"Tổng hợp quỹ căn hot mới nhất cập nhật T1/2025, BT Vinhomes Riverside liên hệ xem nhà ngay hôm nay",40037188.0,2025-09-01 00:00:00,0.0,0.0,250.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Không nội thất,Long Biên
11128,"Cần bán nhà mặt phố Tuệ Tĩnh, Hai Bà Trưng. DT sổ 100m2 x 6T, MT 4,5m. Vị trí nhà đẹp - Sát Phố Huế",36667510.0,2025-12-01 00:00:00,586.0,58.6,100.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Hai Bà Trưng
11129,Chính chủ bán căn hộ hoa hậu 4 ngủ DT 234m2 vị trí đẹp nhất tại D'. Le Roi Soleil 59 Xuân Diệu,41853895.0,2025-08-01 00:00:00,115.38,27.0,234.0,4.0,3.0,Sổ đỏ/ Sổ hồng,NAN,Tây Hồ
11130,Em Thủy cư dân C7 xin phép cập nhật đầy đủ quỹ căn 3PN/Mỹ Đình đa dạng diện tích giá tốt nhất,42014659.0,2025-09-01 00:00:00,0.0,0.0,159.0,3.0,2.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nam Từ Liêm
11132,"Chính chủ gửi bán căn nhà 5 tầng, 33m2 tại Việt Hưng, Long Biên, ngõ 2m, đi 10m ra đường to",41969284.0,2025-11-01 00:00:00,154.54,5.1,33.0,3.0,4.0,Sổ đỏ/ Sổ hồng.,NAN,Long Biên
11133,Bán nhà đường Quang Tiến gần biệt thự Vincom,39434235.0,2025-11-01 00:00:00,91.91,12.5,136.0,4.0,4.0,+ Sổ đỏ chuẩn đẹp không tỳ vết. Đất đo vuông góc.,Đầy đủ,Nam Từ Liêm
11134,"TC75 Lai Xá 73.5m2-MT4.5, đất ô tô tránh, PL đại tá QĐ, giá 10.3 tỷ",41794323.0,2025-11-01 00:00:00,140.14,10.3,73.5,0.0,0.0,Sổ đỏ/ Sổ hồng,NAN,Hoài Đức
11135,"Bán nhà liền kề cao cấp 46m2 x 7T thang máy oto vào nhà, ngõ 42 Thịnh Liệt, giá 12,8 tỷ,chi MG 3%",41808375.0,2025-11-01 00:00:00,278.26,12.8,46.0,5.0,5.0,Sổ đỏ/ Sổ hồng.,Đầy đủ.,Hoàng Mai
11136,Bán nhà dân xây - Lô góc - Ô tô 7 chỗ đỗ cửa - Hơn 4 tỷ - Nhà 5 tầng mới - mặt phố - LH 0986 273 ***,42007125.0,2025-08-01 00:00:00,0.0,0.0,35.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Cơ bản,Hoài Đức
11137,"Chính chủ bán căn hướng mát, căn góc phụ 70m2 cạnh trường Xanh Tuệ Đức",40425505.0,2025-10-01 00:00:00,29.43,2.06,70.0,2.0,2.0,Hợp đồng mua bán,Đầy đủ,Hà Đông
11138,Chính chủ bán căn hộ D3 tại Xuân Đỉnh - công viên Hòa Bình 36m2  50m2 - sổ hồng vĩnh viễn,41164731.0,2025-12-01 00:00:00,0.0,0.0,52.0,2.0,1.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Bắc Từ Liêm
11139,"Giảm chào 500 triệu Trần Duy Hưng, Cầu Giấy 55 m2, 5 tầng, thoáng trước sau gần phố nhỉnh 12 tỷ",41729361.0,2025-04-01 00:00:00,232.73,12.8,55.0,6.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Cầu Giấy
11140,"Đẹp nhất phố! Bán nhà Văn Phú Hà Đông! DT 52m2 x5T MT 4,5m nhỉnh 10 tỷ. Thang Máy, ô tô qua cửa, KD",42005931.0,2025-07-01 00:00:00,198.08,10.3,52.0,3.0,0.0,Sổ đỏ,NAN,Hà Đông
11141,"Chính chủ cần bán lô đất 158m2 mặt tiền 8,3m tổ 8 khu Tân Bình TT. Xuân Mai",41545897.0,2025-09-01 00:00:00,20.0,3.16,158.0,0.0,0.0,Đang chờ sổ,NAN,Chương Mỹ
11142,"Bán nhà 5 tầng mới, full nội thất khu Minh Khai Timecity, diện tích 28m2, chỉ có 5,75 tỷ",41957095.0,2025-10-01 00:00:00,205.36,5.75,28.0,3.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Hai Bà Trưng
11143,"Nhà sát Aeon - Thạch Bàn: 43m2 x4T, MT: 4,3m, 4,85 tỷ, dân xây + ô thang Máy, full nội thất gỗ",41671673.0,2025-10-01 00:00:00,112.79,4.85,43.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Long Biên
